policy,scenario_id,seed,shield_enabled,success,collision,terminated,truncated,failure_type,episode_time,steps,path_length,path_length_ratio,minimum_clearance,mean_cross_track_error,max_cross_track_error,idle_time,angular_oscillation,total_abs_rotation,action_smoothness,shield_pass,shield_clamp,shield_stop,shield_interventions,unsafe_without_shield,shield_sustained_time,safety_cost,inference_ms,simulation_steps_per_second
bc_dagger,S5,1001,False,0,1,1,0,COLLISION_STATIC,3.0699999999999785,62,3.283685703462146,0.30712298649809516,-0.00047758036917239233,0.6794682090892182,1.6115691968421249,0.0,0,0.3555147363057766,0.00016408726514782757,62,0,0,0,15,0.0,2.5771439541575614,0.06553156447719835,933.7982242772657
lite_rule_baseline,S5,1001,True,1,0,1,0,,9.049999999999851,181,10.434929807002693,0.9759785483871608,0.08041612935618364,0.006885738310750025,0.05823718477871802,0.0,1,1.0199308165237089,0.0016420953907072544,181,0,0,0,0,0.0,5.880767801205137,0.024248662991455668,969.5645128701904
bc,S5,1001,True,1,0,1,0,,9.54999999999984,191,10.630041588784179,0.9942273451762429,0.17318136110698956,0.13307955946505107,0.30514730332152606,0.0,2,1.6213248929055417,0.0007337149581871927,191,0,0,0,0,0.0,1.1721183071551238,0.06083485864133925,934.672622966597
ppo,S5,1001,True,0,0,0,1,TIMEOUT,18.000000000000014,360,4.901208644419159,0.4584098395096738,0.03257195687739317,1.2210810065380397,1.8778979590320997,5.4999999999999885,3,7.360959451901724,0.0005769825074821711,215,62,83,145,145,6.550000000000001,48.829945818173954,0.0723135333070483,891.152526324996
bc_dagger,S5,1001,True,0,0,0,1,TIMEOUT,18.000000000000014,360,12.055293043310407,1.1275310541040895,0.030326923354898894,2.3888494279679144,4.424484973685539,0.0,1,3.226192845077019,0.00020003698591608554,336,24,0,24,24,0.1,11.489695893034183,0.05934592779036999,927.5408131307902
lite_rule_baseline,D0,1000,False,1,0,1,0,,8.299999999999867,166,9.761245329380042,0.9761245329380042,0.37627882454757,0.0,0.0,0.0,0,0.0,0.0004686947213485837,166,0,0,0,7,0.0,0.0,0.024134018136705945,1035.3172019282204
bc,D0,1000,False,1,0,1,0,,8.349999999999866,167,9.808963755052678,0.9808963755052679,0.4782724456564863,0.057207843727859364,0.14902306234860863,0.0,1,0.6407653898204442,0.0007272183429449797,167,0,0,0,0,0.0,0.0,0.059360604854610824,993.3905326016001
ppo,D0,1000,False,0,0,0,1,TIMEOUT,18.000000000000014,360,7.01427960947595,0.701427960947595,0.642499976562566,0.5899117998624672,1.0574356596281662,0.0,1,12.00021032579243,0.00023767209495417774,360,0,0,0,0,0.0,0.0,0.07171261115420041,976.2220986867417
bc_dagger,D0,1000,False,1,0,1,0,,11.299999999999804,226,10.324797771343484,1.0324797771343484,0.642499976562566,0.7604171828037598,1.510913447948473,0.0,2,2.034475542563013,0.00014229309454094619,226,0,0,0,0,0.0,0.0,0.05916699561100109,992.0553268326249
lite_rule_baseline,D0,1000,True,1,0,1,0,,8.499999999999863,170,9.779264851808597,0.9779264851808597,0.4825891077089365,0.0,0.0,0.0,0,0.0,0.00048260902985930443,169,1,0,1,1,0.05,0.0,0.023947800058094264,1036.0594393410686
bc,D0,1000,True,1,0,1,0,,8.349999999999866,167,9.808963755052678,0.9808963755052679,0.4782724456564863,0.057207843727859364,0.14902306234860863,0.0,1,0.6407653898204442,0.0007272183429449797,167,0,0,0,0,0.0,0.0,0.05986105982569035,990.9467343656764
ppo,D0,1000,True,0,0,0,1,TIMEOUT,18.000000000000014,360,7.01427960947595,0.701427960947595,0.642499976562566,0.5899117998624672,1.0574356596281662,0.0,1,12.00021032579243,0.00023767209495417774,360,0,0,0,0,0.0,0.0,0.07207764993937518,973.8417529892256
bc_dagger,D0,1000,True,1,0,1,0,,11.299999999999804,226,10.324797771343484,1.0324797771343484,0.642499976562566,0.7604171828037598,1.510913447948473,0.0,2,2.034475542563013,0.00014229309454094619,226,0,0,0,0,0.0,0.0,0.05973505756676875,992.7151487624515
lite_rule_baseline,D0,1001,False,1,0,1,0,,8.299999999999867,166,9.761245329380042,0.9761245329380042,0.37627882454757,0.0,0.0,0.0,0,0.0,0.0004686947213485837,166,0,0,0,7,0.0,0.0,0.024244222957525173,1035.8044076012154
bc,D0,1001,False,1,0,1,0,,8.349999999999866,167,9.808963755052678,0.9808963755052679,0.4782724456564863,0.057207843727859364,0.14902306234860863,0.0,1,0.6407653898204442,0.0007272183429449797,167,0,0,0,0,0.0,0.0,0.06030038329011072,992.4181983292705
ppo,D0,1001,False,0,0,0,1,TIMEOUT,18.000000000000014,360,7.01427960947595,0.701427960947595,0.642499976562566,0.5899117998624672,1.0574356596281662,0.0,1,12.00021032579243,0.00023767209495417774,360,0,0,0,0,0.0,0.0,0.07190521384675069,975.4663440429721
bc_dagger,D0,1001,False,1,0,1,0,,11.299999999999804,226,10.324797771343484,1.0324797771343484,0.642499976562566,0.7604171828037598,1.510913447948473,0.0,2,2.034475542563013,0.00014229309454094619,226,0,0,0,0,0.0,0.0,0.059695008852925,990.0247341861229
lite_rule_baseline,D0,1001,True,1,0,1,0,,8.499999999999863,170,9.779264851808597,0.9779264851808597,0.4825891077089365,0.0,0.0,0.0,0,0.0,0.00048260902985930443,169,1,0,1,1,0.05,0.0,0.02384606483674896,1034.6042123404247
bc,D0,1001,True,1,0,1,0,,8.349999999999866,167,9.808963755052678,0.9808963755052679,0.4782724456564863,0.057207843727859364,0.14902306234860863,0.0,1,0.6407653898204442,0.0007272183429449797,167,0,0,0,0,0.0,0.0,0.05995383831694329,995.5594768561501
ppo,D0,1001,True,0,0,0,1,TIMEOUT,18.000000000000014,360,7.01427960947595,0.701427960947595,0.642499976562566,0.5899117998624672,1.0574356596281662,0.0,1,12.00021032579243,0.00023767209495417774,360,0,0,0,0,0.0,0.0,0.07179431667686408,977.5604607769702
bc_dagger,D0,1001,True,1,0,1,0,,11.299999999999804,226,10.324797771343484,1.0324797771343484,0.642499976562566,0.7604171828037598,1.510913447948473,0.0,2,2.034475542563013,0.00014229309454094619,226,0,0,0,0,0.0,0.0,0.059685278764709034,991.4005521349721
lite_rule_baseline,D1,1000,False,0,1,1,0,COLLISION_DYNAMIC,4.729999999999944,95,5.233890905380208,0.5233890905380207,-0.0023909053802885216,0.0,0.0,0.0,0,0.0,0.0020286478102207184,95,0,0,0,10,0.0,1.9034547624589988,0.023983799914467932,1045.4207818550176
bc,D1,1000,False,0,1,1,0,COLLISION_DYNAMIC,4.859999999999941,98,5.202531003394283,0.5202531003394283,-0.00844755818020726,0.039939337952038884,0.14720802872102023,0.0,0,0.1286170260762447,0.00031644306727685034,98,0,0,0,10,0.0,1.9827001078321667,0.059991540777501746,1000.6900983535845
ppo,D1,1000,False,0,1,1,0,COLLISION_DYNAMIC,10.52999999999982,211,4.739929540054956,0.4739929540054956,-0.0011418768949348346,0.7193119501579139,1.1271724790642486,0.0,1,5.729252927200868,0.0006088413065299392,211,0,0,0,3,0.0,6.725131160208308,0.07086310432426592,981.2361831999293
bc_dagger,D1,1000,False,1,0,1,0,,10.949999999999811,219,10.255669452387123,1.0255669452387122,0.6185345979034492,0.7212249841367218,1.3809083946648535,0.0,4,1.913950731301447,0.0002650282403919846,219,0,0,0,0,0.0,0.0,0.05940579900845777,991.9219506936731
lite_rule_baseline,D1,1000,True,0,1,1,0,COLLISION_DYNAMIC,5.2499999999999325,105,4.999204200539342,0.4999204200539342,-0.001704200539431766,0.0,0.0,0.15000000000000002,0,0.0,0.0008284255163744092,94,10,1,11,11,0.30000000000000004,2.88365314145563,0.02399956202203785,1033.4509978040232
bc,D1,1000,True,0,1,1,0,COLLISION_DYNAMIC,5.36999999999993,108,4.965408293741529,0.4965408293741529,-0.004000864751848798,0.04792547159158608,0.1351584003616786,0.15000000000000002,0,0.13987622161075713,0.0004225733282510191,97,9,2,11,11,0.30000000000000004,3.085868653463697,0.05945256484833576,992.9082904368395
ppo,D1,1000,True,0,1,1,0,COLLISION_DYNAMIC,10.469999999999821,210,4.7248517804532035,0.47248517804532036,-0.0007992620553339824,0.7201089856443713,1.1271724790642486,0.1,1,5.52086274494417,0.0006115882424637675,208,0,2,2,2,0.1,6.433161308939633,0.07128535243758788,981.8247500917826
bc_dagger,D1,1000,True,1,0,1,0,,10.949999999999811,219,10.255669452387123,1.0255669452387122,0.6185345979034492,0.7212249841367218,1.3809083946648535,0.0,4,1.913950731301447,0.0002650282403919846,219,0,0,0,0,0.0,0.0,0.058956570745515954,994.5161606857517
lite_rule_baseline,D1,1001,False,0,1,1,0,COLLISION_DYNAMIC,4.729999999999944,95,5.233890905380208,0.5233890905380207,-0.0023909053802885216,0.0,0.0,0.0,0,0.0,0.0020286478102207184,95,0,0,0,10,0.0,1.9034547624589988,0.023927157943896753,1047.5086522783183
bc,D1,1001,False,0,1,1,0,COLLISION_DYNAMIC,4.859999999999941,98,5.202531003394283,0.5202531003394283,-0.00844755818020726,0.039939337952038884,0.14720802872102023,0.0,0,0.1286170260762447,0.00031644306727685034,98,0,0,0,10,0.0,1.9827001078321667,0.05977814288023498,1003.5157149108758
ppo,D1,1001,False,0,1,1,0,COLLISION_DYNAMIC,10.52999999999982,211,4.739929540054956,0.4739929540054956,-0.0011418768949348346,0.7193119501579139,1.1271724790642486,0.0,1,5.729252927200868,0.0006088413065299392,211,0,0,0,3,0.0,6.725131160208308,0.07253103796834064,976.3222557903082
bc_dagger,D1,1001,False,1,0,1,0,,10.949999999999811,219,10.255669452387123,1.0255669452387122,0.6185345979034492,0.7212249841367218,1.3809083946648535,0.0,4,1.913950731301447,0.0002650282403919846,219,0,0,0,0,0.0,0.0,0.05936797264206955,992.9604859829724
lite_rule_baseline,D1,1001,True,0,1,1,0,COLLISION_DYNAMIC,5.2499999999999325,105,4.999204200539342,0.4999204200539342,-0.001704200539431766,0.0,0.0,0.15000000000000002,0,0.0,0.0008284255163744092,94,10,1,11,11,0.30000000000000004,2.88365314145563,0.024665466740511226,1027.2351842698447
bc,D1,1001,True,0,1,1,0,COLLISION_DYNAMIC,5.36999999999993,108,4.965408293741529,0.4965408293741529,-0.004000864751848798,0.04792547159158608,0.1351584003616786,0.15000000000000002,0,0.13987622161075713,0.0004225733282510191,97,9,2,11,11,0.30000000000000004,3.085868653463697,0.06009305552315372,990.9605405261046
ppo,D1,1001,True,0,1,1,0,COLLISION_DYNAMIC,10.469999999999821,210,4.7248517804532035,0.47248517804532036,-0.0007992620553339824,0.7201089856443713,1.1271724790642486,0.1,1,5.52086274494417,0.0006115882424637675,208,0,2,2,2,0.1,6.433161308939633,0.07139089523531895,980.0783487662219
bc_dagger,D1,1001,True,1,0,1,0,,10.949999999999811,219,10.255669452387123,1.0255669452387122,0.6185345979034492,0.7212249841367218,1.3809083946648535,0.0,4,1.913950731301447,0.0002650282403919846,219,0,0,0,0,0.0,0.0,0.061320557157558464,992.0297880726054
